# generated by launcher/tools/quality/complexity_gate.py --update-baseline
# score	file:line	function
9	launcher/main/apps/sand/sand_reactions.c:3015	react_drain_next
9	launcher/main/apps/sand/sand_reactions.c:3226	smothering_density_of_present
9	launcher/main/apps/sand/sand_reactions.c:863	warm_one_neighbor
9	launcher/main/apps/sand/tests/suite_row_runs.c:120	all_covered
9	launcher/main/apps/sand/tests/suite_sand_combustion.c:1634	count_loose_snow
9	launcher/main/apps/sand/tests/suite_sand_crossflow.c:310	crossflow_line
9	launcher/main/apps/sand/tests/suite_sand_dirt.c:219	test_new_dirt_starts_dry_in_a_random_tone
9	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:884	mark_seen_bands_outside
9	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:108	test_a_fire_held_long_enough_melts_glass_to_lava
9	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:207	test_freshly_fused_glass_starts_cold
9	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:730	test_a_one_wide_lit_trail_never_detonates
9	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:1297	test_acid_dissolves_gunpowder
9	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:845	test_gunpowder_without_impulses_burns_to_fire
9	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:959	test_heat_dries_wet_gunpowder_one_level_with_steam
9	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:1407	test_plants_do_not_sprout_in_gunpowder
9	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:1113	test_water_wets_gunpowder_and_it_dries_out_slowly
9	launcher/main/apps/sand/tests/suite_sand_impulse.c:930	test_a_chunk_stacked_on_an_in_flight_chunk_waits_instead_of_settling_and_both_eventually_land
9	launcher/main/apps/sand/tests/suite_sand_impulse.c:3157	test_shaking_spreads_a_pile_sideways
9	launcher/main/apps/sand/tests/suite_sand_lava_burial.c:77	test_buried_lava_bursts_into_stone_and_fire
9	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2754	test_a_submerged_obstacle_casts_a_gravity_aligned_shadow
9	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1143	test_pouring_onto_a_settled_pool_redirties_a_bounded_band_below
9	launcher/main/apps/sand/tests/suite_sand_locality.c:335	test_sand_pushing_water_up_wakes_the_dry_row_it_lands_in
9	launcher/main/apps/sand/tests/suite_sand_menu_screen.c:174	menu_frame
9	launcher/main/apps/sand/tests/suite_sand_metal.c:550	test_sand_still_becomes_glass_beside_the_new_dirt_branch
9	launcher/main/apps/sand/tests/suite_sand_metal.c:141	test_saturated_dirt_smelts_roughly_eight_times_slower
9	launcher/main/apps/sand/tests/suite_sand_metal.c:857	test_wood_and_steam_grain_count_is_conserved
9	launcher/main/apps/sand/tests/suite_sand_motion.c:709	settled_base_x
9	launcher/main/apps/sand/tests/suite_sand_motion.c:370	test_every_changed_row_is_reported
9	launcher/main/apps/sand/tests/suite_sand_perf.c:3272	mirror_row_send_dirty
9	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:1354	first_liquid_material_from
9	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:437	test_sand_turns_to_glass_under_sustained_heat
9	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:1224	water_inside_oil
9	launcher/main/apps/sand/tests/suite_sand_scenes.c:93	build_all_pairs_scene
9	launcher/main/apps/sand/tests/suite_sand_scenes.c:1639	build_snowfall_scene
9	launcher/main/apps/sand/tests/suite_sand_scenes.c:1681	build_wet_earth_scene
9	launcher/main/apps/sand/tests/suite_sand_scenes.c:152	count_all_pairs_contacts
9	launcher/main/apps/sand/tests/suite_sand_scenes.c:2083	gunpowder_basin_left_stacks
9	launcher/main/apps/sand/tests/suite_sand_scenes.c:2104	gunpowder_basin_right_stacks
9	launcher/main/apps/sand/tests/suite_sand_scenes.c:844	test_the_thermal_shock_scene_shatters_in_both_directions
9	launcher/main/apps/sand/tests/suite_sand_seeds.c:1215	test_a_plant_on_dry_soil_stays_where_it_is
9	launcher/main/apps/sand/tests/suite_sand_seeds.c:618	test_a_tree_grows_wider_than_one_column
9	launcher/main/apps/sand/tests/suite_sand_spawning.c:437	test_spawned_grains_use_the_full_range_of_shades
9	launcher/main/apps/sand/tests/suite_sand_swatch.c:58	test_every_variant_stays_within_the_material_shade_span
9	launcher/main/apps/sand/tests/suite_sand_two_core.c:1299	tc_lava_burst_impulses
9	launcher/main/apps/sand/tests/suite_sand_two_core.c:2069	tc_run_fluids_and_hash
9	launcher/main/apps/sand/tests/suite_sand_two_core.c:499	test_two_core_step_does_not_leak_or_fabricate_mass
9	launcher/main/apps/sand/tests/suite_sand_two_core.c:574	worst_row_deltas
9	launcher/main/apps/sand/tools/dump_reactions.c:458	parse_clause_text
9	launcher/main/apps/sand/tools/shading_palette.c:848	lloyd_assign
9	launcher/main/apps/sand/tools/shading_palette.c:1161	map_index_for_key
9	launcher/main/apps/sand/tools/shading_palette.c:1417	ramps_wood_and_leaf
9	launcher/main/apps/sand/tools/shading_palette.c:167	record
9	launcher/main/boot/boot_anim.c:348	draw_axes
9	launcher/main/boot/boot_anim.c:409	draw_stroke
9	launcher/main/gfx/gfx.c:1027	draw_line
9	launcher/main/input/imu.c:83	imu_init
9	launcher/main/ui/ui.c:310	repaint_marked_canvases
9	launcher/main/ui/ui_pointer.c:133	ui_pointer_step
9	launcher/main/ui/ui_ridge.c:317	ui_ridge_step
9	launcher/main/ui/ui_scroll.c:49	step_momentum
9	launcher/main/ui/ui_scroll.c:78	ui_scroll_view_begin
9	launcher/test/heap_arena.c:234	arena_pool_scan
9	launcher/test/suites/suite_boot_anim.c:100	test_the_curve_keeps_away_from_the_axis_everywhere_else
9	launcher/test/suites/suite_boot_anim_perf.c:182	run_checkpoint
9	launcher/test/suites/suite_gfx.c:1438	draw_readback_band_frame
9	launcher/test/suites/suite_gfx_glow.c:151	test_a_cliff_lights_nothing_far_above_the_plateau
9	launcher/test/suites/suite_icons.c:107	assert_centred_within_a_pixel
9	launcher/test/suites/suite_ui_pointer_microui.c:272	list_frame
8	launcher/main/apps/render_lab/app_render_lab.c:296	render_lab_frame_band
8	launcher/main/apps/render_lab/tests/suite_cube_band_perf.c:194	band_frame
8	launcher/main/apps/sand/app_sand.c:575	alloc_grid_bookkeeping
8	launcher/main/apps/sand/app_sand.c:1001	cardinal_edge_mask
8	launcher/main/apps/sand/app_sand.c:1900	count_occupied_in_block
8	launcher/main/apps/sand/app_sand.c:1009	diagonal_edge_mask
8	launcher/main/apps/sand/app_sand.c:1564	draw_dirty_rows
8	launcher/main/apps/sand/app_sand.c:1477	row_paint_span
8	launcher/main/apps/sand/material_palette.c:562	liquid_spec_for_mask
8	launcher/main/apps/sand/row_runs.c:50	absorb_overlapping
8	launcher/main/apps/sand/row_runs.c:6	row_runs_find
8	launcher/main/apps/sand/row_runs.c:29	row_runs_span_fallback
8	launcher/main/apps/sand/sand.c:1378	viscous_liquid_possible
8	launcher/main/apps/sand/sand_gas.c:734	equalise_gas_one_row_cell
8	launcher/main/apps/sand/sand_gas.c:568	find_nearest_empty
8	launcher/main/apps/sand/sand_gas.c:778	row_is_packed
8	launcher/main/apps/sand/sand_heal.c:52	sand_heal_step
8	launcher/main/apps/sand/sand_impulse.c:784	impulse_meet_blocker
8	launcher/main/apps/sand/sand_plants.c:461	away_from_parent
8	launcher/main/apps/sand/sand_plants.c:915	widen_wood
8	launcher/main/apps/sand/sand_reactions.c:1621	conduct_heat
8	launcher/main/apps/sand/sand_reactions.c:1939	finish_exploding_burnout
8	launcher/main/apps/sand/sand_reactions.c:2169	react_burning_heat_neighbor
8	launcher/main/apps/sand/sand_reactions.c:606	soak_from_liquid
8	launcher/main/apps/sand/sand_reactions.c:1203	temper_spread_to_neighbors
8	launcher/main/apps/sand/sand_reactions.c:255	try_heat_transform_given
8	launcher/main/apps/sand/tests/suite_palette.c:224	check_tile_rects_never_overlap_and_stay_on_screen
8	launcher/main/apps/sand/tests/suite_sand_colour_modes.c:227	diff_bounding_box
8	launcher/main/apps/sand/tests/suite_sand_colour_modes.c:189	paint_full_frame_indexed
8	launcher/main/apps/sand/tests/suite_sand_colour_modes.c:71	scene_mixed_flip
8	launcher/main/apps/sand/tests/suite_sand_combustion.c:167	test_gas_drifts_against_tilted_gravity
8	launcher/main/apps/sand/tests/suite_sand_combustion.c:135	test_gas_drifts_downward_when_the_board_is_inverted
8	launcher/main/apps/sand/tests/suite_sand_combustion.c:103	test_gas_drifts_upward_under_ordinary_gravity
8	launcher/main/apps/sand/tests/suite_sand_combustion.c:2299	test_oil_ignites_with_a_flame_sitting_directly_on_it
8	launcher/main/apps/sand/tests/suite_sand_common.c:226	acid_tank
8	launcher/main/apps/sand/tests/suite_sand_crossflow.c:331	crossflow_level_faults
8	launcher/main/apps/sand/tests/suite_sand_dirt.c:462	test_a_watered_bank_does_not_dry_back_to_one_flat_tone
8	launcher/main/apps/sand/tests/suite_sand_dirt.c:964	test_water_percolates_diagonally_as_well_as_straight_down
8	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:629	count_occupied_outside_vessel
8	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:124	footprint_col_hit
8	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:106	footprint_row_hit
8	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:480	test_the_water_pool_scene_refills_its_own_cavity
8	launcher/main/apps/sand/tests/suite_sand_extended_range.c:84	build_powder_sink_scene
8	launcher/main/apps/sand/tests/suite_sand_extended_range.c:137	test_a_powder_lands_on_a_powder_but_sinks_in_a_liquid
8	launcher/main/apps/sand/tests/suite_sand_extended_range.c:225	test_hot_gas_does_not_set_fire_to_anything
8	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:55	hold_lava_under_a_pane
8	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:608	pour_snow_until_wall_cracks
8	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:719	test_a_crack_does_not_jump_to_a_separate_pane
8	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:473	test_heat_arriving_at_frosted_glass_cracks_it
8	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:352	test_snow_frosts_a_resting_pane
8	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:776	test_a_buried_lit_gunpowder_cell_is_not_smothered
8	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:96	test_gunpowder_palette_tones_are_distinct_and_moisture_darkens
8	launcher/main/apps/sand/tests/suite_sand_heal.c:79	test_a_band_heals_again_no_sooner_than_the_minimum_gap
8	launcher/main/apps/sand/tests/suite_sand_impulse.c:2604	airborne_bed_peak
8	launcher/main/apps/sand/tests/suite_sand_impulse.c:2302	ricochet_nearest_candidate
8	launcher/main/apps/sand/tests/suite_sand_impulse.c:357	test_a_blast_at_the_edge_stays_in_bounds
8	launcher/main/apps/sand/tests/suite_sand_impulse.c:1853	test_a_chunk_thrown_into_a_closed_box_comes_to_rest
8	launcher/main/apps/sand/tests/suite_sand_impulse.c:145	test_a_strong_close_blast_can_breach_a_wall
8	launcher/main/apps/sand/tests/suite_sand_lava_burial.c:505	test_lava_is_not_boiled_by_its_own_conducted_heat
8	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2004	band_test_mark_wake_dirty
8	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2086	band_test_run
8	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1126	depth_test_find_full_row
8	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1835	flip_test_sweep_column
8	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2687	shadow_test_bearing
8	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2929	test_a_saturated_liquid_body_reads_the_same_shade_at_every_tilt_angle
8	launcher/main/apps/sand/tests/suite_sand_materials.c:1012	build_dirt_stir_basin
8	launcher/main/apps/sand/tests/suite_sand_materials.c:180	test_a_powder_still_holds_a_heap
8	launcher/main/apps/sand/tests/suite_sand_materials.c:208	test_water_can_be_held_by_a_stone_basin
8	launcher/main/apps/sand/tests/suite_sand_materials.c:150	test_water_finds_its_own_level
8	launcher/main/apps/sand/tests/suite_sand_metal.c:790	acid_over
8	launcher/main/apps/sand/tests/suite_sand_metal.c:1021	count_room_wall_stone
8	launcher/main/apps/sand/tests/suite_sand_metal.c:94	count_smelted_cells
8	launcher/main/apps/sand/tests/suite_sand_metal.c:358	test_dry_dirt_smelting_reaches_both_metal_and_stone
8	launcher/main/apps/sand/tests/suite_sand_metal.c:200	test_watered_dirt_steaming_precedes_resolving_when_it_happens
8	launcher/main/apps/sand/tests/suite_sand_perf.c:601	build_quality_mixed_scene
8	launcher/main/apps/sand/tests/suite_sand_perf.c:3607	test_acid_bubbles_still_fire_once_the_block_is_asleep
8	launcher/main/apps/sand/tests/suite_sand_perf.c:3753	test_submerged_pile_settles_and_logs_the_pass_split
8	launcher/main/apps/sand/tests/suite_sand_perf.c:2443	test_the_filling_basin_scene_fits_in_the_frame_budget
8	launcher/main/apps/sand/tests/suite_sand_perf.c:2197	test_the_gas_ignition_vessel_logs_the_blast_stress
8	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:113	reaction_ladder_reference_late_stage
8	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:139	reaction_ladder_reference_stage
8	launcher/main/apps/sand/tests/suite_sand_roots.c:397	test_a_canopy_waters_the_soil_through_its_own_roots
8	launcher/main/apps/sand/tests/suite_sand_roots.c:585	test_a_root_eats_a_moist_neighbour_and_only_spends_its_own_moisture
8	launcher/main/apps/sand/tests/suite_sand_roots.c:1738	test_every_material_has_a_palette_block
8	launcher/main/apps/sand/tests/suite_sand_scenes.c:1745	census_wet_earth_paint
8	launcher/main/apps/sand/tests/suite_sand_scenes.c:1160	test_the_boiler_scene_keeps_boiling_across_the_window
8	launcher/main/apps/sand/tests/suite_sand_scenes.c:517	test_the_smoke_and_steam_scene_stays_a_gas_screen
8	launcher/main/apps/sand/tests/suite_sand_scenes.c:1960	test_the_water_over_lava_scene_reaches_the_quench_cooloff_and_burst_paths_it_claims
8	launcher/main/apps/sand/tests/suite_sand_scenes.c:1794	test_the_wet_earth_scene_keeps_percolating_across_the_window
8	launcher/main/apps/sand/tests/suite_sand_seeds.c:71	test_two_falling_seeds_do_not_hold_each_other_up
8	launcher/main/apps/sand/tests/suite_sand_seeds.c:901	update_limb_reach
8	launcher/main/apps/sand/tests/suite_sand_spawning.c:506	test_an_emitter_wakes_a_sleeping_block
8	launcher/main/apps/sand/tests/suite_sand_tone.c:246	test_stone_heats_up_next_to_lava
8	launcher/main/apps/sand/tests/suite_sand_two_core.c:1059	tc_body_is_solid
8	launcher/main/apps/sand/tests/suite_sand_two_core.c:1035	tc_body_steps
8	launcher/main/apps/sand/tests/suite_sand_two_core.c:141	tc_run_quality_and_hash
8	launcher/main/apps/sand/tests/suite_sand_two_core.c:1441	tc_run_zero_rng_and_hash
8	launcher/main/apps/sand/tools/chunk_layout.c:140	measure
8	launcher/main/apps/sand/tools/colour_lever1_counters.c:33	build_scene_mixed_flip
8	launcher/main/apps/sand/tools/dump_reactions.c:617	adverb
8	launcher/main/apps/sand/tools/dump_reactions.c:703	adverb_child
8	launcher/main/apps/sand/tools/dump_reactions.c:1274	emit_temperature
8	launcher/main/apps/sand/tools/dump_reactions.c:305	field_docs_offsets_are_sound
8	launcher/main/apps/sand/tools/grid_fingerprint.c:158	scene_lava_quench
8	launcher/main/apps/sand/tools/rng_low_bits.c:152	conditional_rates
8	launcher/main/apps/sand/tools/shading_palette.c:1138	assign_palette_entries
8	launcher/main/apps/sand/tools/shading_palette.c:1189	build_map_index
8	launcher/main/apps/sand/tools/shading_palette.c:545	diagonal_edge_mask
8	launcher/main/apps/sand/tools/shading_palette.c:904	group_max_error
8	launcher/main/apps/sand/tools/shading_palette.c:106	group_of
8	launcher/main/apps/sand/tools/shading_palette.c:871	lloyd_update_centers
8	launcher/main/boot/post_layout.c:39	post_layout_with
8	launcher/main/gfx/gfx.c:2878	gfx_band_submit
8	launcher/main/gfx/gfx.c:1147	gfx_fill_rect_blend
8	launcher/main/gfx/gfx.c:795	gfx_mark_dirty
8	launcher/main/gfx/gfx.c:2637	gfx_mode_enter
8	launcher/main/gfx/gfx.c:2284	run_present_normal
8	launcher/main/gfx/gfx.c:2254	send_dirty_rows
8	launcher/main/input/button_fsm.c:17	button_fsm_update
8	launcher/main/ui/ui.c:362	ui_end_over
8	launcher/main/ui/ui_pointer.c:100	step_hover
8	launcher/test/heap_arena.c:290	arena_pool_release
8	launcher/test/suites/suite_ridge_motion.c:139	test_smoothing_leaves_a_flat_line_alone_and_rounds_a_step
7	launcher/main/apps/render_lab/scene_wire.c:247	wire_line_pixel_estimate
7	launcher/main/apps/render_lab/wire_pipeline.c:123	wire_project_edges
7	launcher/main/apps/sand/app_sand.c:373	apply_gfx_enter_indexed
7	launcher/main/apps/sand/app_sand.c:1826	handle_pour_input
7	launcher/main/apps/sand/app_sand.c:1075	local_depth_liquid_count
7	launcher/main/apps/sand/app_sand.c:1509	mark_row_sends
7	launcher/main/apps/sand/app_sand.c:2269	sand_frame
7	launcher/main/apps/sand/material_palette.c:640	material_wood_leaf_top5
7	launcher/main/apps/sand/sand.c:1399	blocks_settled_over
7	launcher/main/apps/sand/sand.c:965	build_sweep_tables
7	launcher/main/apps/sand/sand.c:1004	dest_rows_full
7	launcher/main/apps/sand/sand.c:574	sand_add_emitter
7	launcher/main/apps/sand/sand.c:1698	sand_step
7	launcher/main/apps/sand/sand.c:1038	step_one_grain
7	launcher/main/apps/sand/sand_chunk_sched.c:104	order_diag_wave
7	launcher/main/apps/sand/sand_chunk_sched.c:146	sand_chunk_ready
7	launcher/main/apps/sand/sand_gas.c:594	find_nearest_empty_in_row
7	launcher/main/apps/sand/sand_gas.c:228	gas_walk_once
7	launcher/main/apps/sand/sand_impulse.c:272	displace_disc
7	launcher/main/apps/sand/sand_impulse.c:678	static_chunk_gravity_drift
7	launcher/main/apps/sand/sand_plants.c:979	shape_tree
7	launcher/main/apps/sand/sand_plants.c:683	step_one_budding_cell
7	launcher/main/apps/sand/sand_plants.c:411	step_one_conducting_cell
7	launcher/main/apps/sand/sand_plants.c:875	thick_enough
7	launcher/main/apps/sand/sand_reactions.c:1074	cold_chills_neighbor
7	launcher/main/apps/sand/sand_reactions.c:1040	cold_thaws_beside
7	launcher/main/apps/sand/sand_reactions.c:1791	dissolve_eat
7	launcher/main/apps/sand/sand_reactions.c:2823	fill_burn_plan
7	launcher/main/apps/sand/sand_reactions.c:2771	fill_pair_bits
7	launcher/main/apps/sand/sand_reactions.c:1347	gas_ignite_confined
7	launcher/main/apps/sand/sand_reactions.c:3099	reach_scan_cell
7	launcher/main/apps/sand/sand_reactions.c:2740	reaction_pair_bits
7	launcher/main/apps/sand/sand_reactions.c:1229	temper_drain
7	launcher/main/apps/sand/sand_reactions.c:2130	try_lava_burst_or_defer
7	launcher/main/apps/sand/sand_ui.c:87	sand_ui_tile_clicked
7	launcher/main/apps/sand/tests/suite_sand_chunk_sched.c:484	cs_cost_one_line
7	launcher/main/apps/sand/tests/suite_sand_chunk_sched.c:166	cs_tally_chunk
7	launcher/main/apps/sand/tests/suite_sand_combustion.c:663	build_confined_gas_pocket
7	launcher/main/apps/sand/tests/suite_sand_combustion.c:280	build_sealed_gas_pocket
7	launcher/main/apps/sand/tests/suite_sand_combustion.c:1246	snow_cover_ice_progress
7	launcher/main/apps/sand/tests/suite_sand_combustion.c:1715	test_a_fire_buried_on_all_four_sides_goes_out
7	launcher/main/apps/sand/tests/suite_sand_combustion.c:1156	test_cold_conducts_deep_into_a_slab
7	launcher/main/apps/sand/tests/suite_sand_common.c:266	count_tree_body
7	launcher/main/apps/sand/tests/suite_sand_common.c:280	count_tree_body_or_root
7	launcher/main/apps/sand/tests/suite_sand_common.c:139	mass_held_by
7	launcher/main/apps/sand/tests/suite_sand_common.c:97	mass_of
7	launcher/main/apps/sand/tests/suite_sand_crossflow.c:52	sort_fixture
7	launcher/main/apps/sand/tests/suite_sand_dune_blast.c:593	build_dune_in_a_vessel_scene
7	launcher/main/apps/sand/tests/suite_sand_glass_thermal.c:508	test_heat_arriving_at_resting_glass_only_warms_it
7	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:462	test_a_lit_two_by_two_of_gunpowder_detonates
7	launcher/main/apps/sand/tests/suite_sand_gunpowder.c:1052	test_damp_gunpowder_ignites_less_readily_than_dry
7	launcher/main/apps/sand/tests/suite_sand_impulse.c:2775	ejecta_water_total
7	launcher/main/apps/sand/tests/suite_sand_impulse.c:2326	ricochet_match_lineages
7	launcher/main/apps/sand/tests/suite_sand_impulse.c:2032	test_a_blast_in_a_packed_bed_opens_a_cavity_and_reaches_beyond_the_radius
7	launcher/main/apps/sand/tests/suite_sand_impulse.c:231	test_a_shattered_pane_flies_the_way_it_was_pushed
7	launcher/main/apps/sand/tests/suite_sand_impulse.c:2847	test_a_struck_water_cell_is_handed_impulse_in_a_backward_cone_from_the_mover
7	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2046	band_test_is_jump
7	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2024	band_test_walk_dirty_rows
7	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:2271	flash_test_frame_reset
7	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1813	flip_test_step
7	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:786	mirror_debounce_decide
7	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:34	test_a_liquid_body_paints_flat_inside
7	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1571	wake_test_row_carries_liquid
7	launcher/main/apps/sand/tests/suite_sand_liquid_depth.c:1599	wake_test_walk_dirty_rows
7	launcher/main/apps/sand/tests/suite_sand_locality.c:448	test_water_crosses_a_block_boundary_sideways
7	launcher/main/apps/sand/tests/suite_sand_materials.c:1045	count_dirt_movement
7	launcher/main/apps/sand/tests/suite_sand_materials.c:390	mass_in_basin
7	launcher/main/apps/sand/tests/suite_sand_materials.c:687	material_variant_sum_in_columns
7	launcher/main/apps/sand/tests/suite_sand_materials.c:710	settled_surface_slope_q10
7	launcher/main/apps/sand/tests/suite_sand_materials.c:457	test_a_tipped_basin_keeps_its_sand
7	launcher/main/apps/sand/tests/suite_sand_metal.c:1041	test_a_rained_acid_cell_keeps_dissolving_after_the_collapse
7	launcher/main/apps/sand/tests/suite_sand_metal.c:305	test_wet_dirt_can_spoil_into_sand_instead_of_smelting
7	launcher/main/apps/sand/tests/suite_sand_palette256.c:214	check_settled_cell_maps_and_expands
7	launcher/main/apps/sand/tests/suite_sand_perf.c:998	settled_pool_total_mass
7	launcher/main/apps/sand/tests/suite_sand_perf.c:4072	test_present_cost_at_40_mhz_80_mhz_and_80_mhz_with_heal_on_a_real_pour
7	launcher/main/apps/sand/tests/suite_sand_perf.c:1018	test_turning_a_settled_pool_to_landscape_fits_in_the_frame_budget
7	launcher/main/apps/sand/tests/suite_sand_perf.c:3686	water_slope_water_mass
7	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:1055	acid_water_contest_count
7	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:1367	test_oil_trapped_under_water_floats_to_the_surface
7	launcher/main/apps/sand/tests/suite_sand_reaction_encoding.c:672	test_the_dilution_split_favours_neither_side
7	launcher/main/apps/sand/tests/suite_sand_roots.c:1620	sand_shade_histogram
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:1034	build_campfire_scene
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:1381	build_plant_bed_scene
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:573	build_thermal_shock_ring
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:2568	count_fire_on_scene
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:2456	filling_basin_pool_mass
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:2473	filling_basin_run_reach
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:3101	landscape_material_count
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:2524	note_greenery_cell
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:3511	test_pouring_water_over_the_slope_reaches_the_floor
7	launcher/main/apps/sand/tests/suite_sand_scenes.c:3452	water_slope_total_water_mass
7	launcher/main/apps/sand/tests/suite_sand_seeds.c:115	test_a_brushful_of_seeds_does_not_hang_in_the_air
7	launcher/main/apps/sand/tests/suite_sand_seeds.c:1061	test_a_leaf_neither_spreads_nor_falls
7	launcher/main/apps/sand/tests/suite_sand_spawning.c:544	test_emitted_water_produces_a_continuing_stream
7	launcher/main/apps/sand/tests/suite_sand_tone.c:718	test_cullet_never_dresses_as_beach
7	launcher/main/apps/sand/tests/suite_sand_two_core.c:1177	tc_build_gas_shaft
7	launcher/main/apps/sand/tests/suite_sand_two_core.c:352	tc_run_gas_and_hash
7	launcher/main/apps/sand/tests/suite_sand_two_core.c:1221	test_a_split_rising_body_of_gas_opens_no_gap
7	launcher/main/apps/sand/tools/dump_reactions.c:1342	emit_wet
7	launcher/main/apps/sand/tools/grid_fingerprint.c:122	scene_dry_fall
7	launcher/main/apps/sand/tools/grid_fingerprint.c:249	scene_wet_earth
7	launcher/main/apps/sand/tools/rng_low_bits.c:196	build_sealed_pocket
7	launcher/main/apps/sand/tools/shading_palette.c:1749	ega_try_pair
7	launcher/main/apps/sand/tools/shading_palette.c:2728	main
7	launcher/main/apps/sand/tools/shading_palette.c:964	palette_distinct
7	launcher/main/apps/sand/tools/shading_palette.c:1288	ramp_finish
7	launcher/main/apps/sand/tools/shading_palette.c:2671	report_ega16
7	launcher/main/apps/sand/tools/shading_palette.c:362	scene_glass
7	launcher/main/apps/sand/tools/shading_palette.c:2707	write_mapping_csv
7	launcher/main/apps/sand/tools/shading_palette.c:1673	write_swatches
7	launcher/main/boot/boot_anim.c:446	draw_heads
7	launcher/main/boot/boot_anim.c:263	floor_ring_steps
7	launcher/main/boot/post_layout.c:243	report_fits
7	launcher/main/gfx/gfx.c:1665	gfx_set_leaf_overlay
7	launcher/main/gfx/gfx.c:2723	mark_band_overlay
7	launcher/main/input/buttons.c:85	pmu_init
7	launcher/main/ui/ui.c:92	draw_text_command
7	launcher/main/ui/ui_build.c:415	ui_slider_int
7	launcher/test/heap_arena.c:157	arena_pool_effective_cap
7	launcher/test/suites.c:58	suites_run_all
7	launcher/test/suites/suite_control_center_layout.c:75	test_no_two_elements_overlap
7	launcher/test/suites/suite_gfx.c:1275	memtp_best_us
7	launcher/test/suites/suite_gfx_color.c:270	check_covers_both_at_cell
7	launcher/test/suites/suite_gfx_dirty.c:496	test_band_extent_follows_a_moving_box_across_several_frames
7	launcher/test/suites/suite_gfx_glow.c:339	test_narrow_keeps_exactly_the_steps_inside_the_bounds
7	launcher/test/suites/suite_gfx_glow.c:79	test_turning_into_the_panel_matches_ui_transform
7	launcher/test/suites/suite_gfx_heal.c:124	test_rolling_reaches_every_row_and_wraps
7	launcher/test/suites/suite_icons.c:220	test_blocks_matches_the_artworks_actual_run_count
7	launcher/test/suites/suite_ridge_curve.c:64	columns_on_an_edge
7	launcher/test/suites/suite_tilt.c:122	test_noise_is_attenuated_when_the_board_is_still
7	launcher/tools/gen/gfx_palette_gen.c:71	gfx_palette_gen_build_index_map
7	launcher/tools/gen/gfx_palette_gen.c:122	try_dither_pair
6	launcher/components/small3dlib/include/small3dlib.h:1412	S3L_asin
6	launcher/main/apps/diagnostics/app_diagnostics.c:143	diagnostics_frame
6	launcher/main/apps/diagnostics/app_diagnostics.c:87	draw_toggles_page
6	launcher/main/apps/render_lab/app_render_lab.c:189	draw_menu
