# generated by launcher/tools/complexity_gate.py --update-baseline
# score	file:line	function
9	launcher/main/apps/sand/suite_sand_metal.c:857	test_wood_and_steam_grain_count_is_conserved
9	launcher/main/apps/sand/suite_sand_motion.c:643	settled_base_x
9	launcher/main/apps/sand/suite_sand_motion.c:304	test_every_changed_row_is_reported
9	launcher/main/apps/sand/suite_sand_perf.c:2892	mirror_row_send_dirty
9	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1354	first_liquid_material_from
9	launcher/main/apps/sand/suite_sand_reaction_encoding.c:437	test_sand_turns_to_glass_under_sustained_heat
9	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1224	water_inside_oil
9	launcher/main/apps/sand/suite_sand_scenes.c:99	build_all_pairs_scene
9	launcher/main/apps/sand/suite_sand_scenes.c:1569	build_snowfall_scene
9	launcher/main/apps/sand/suite_sand_scenes.c:1611	build_wet_earth_scene
9	launcher/main/apps/sand/suite_sand_scenes.c:158	count_all_pairs_contacts
9	launcher/main/apps/sand/suite_sand_scenes.c:2014	gunpowder_basin_left_stacks
9	launcher/main/apps/sand/suite_sand_scenes.c:2035	gunpowder_basin_right_stacks
9	launcher/main/apps/sand/suite_sand_scenes.c:774	test_the_thermal_shock_scene_shatters_in_both_directions
9	launcher/main/apps/sand/suite_sand_seeds.c:1215	test_a_plant_on_dry_soil_stays_where_it_is
9	launcher/main/apps/sand/suite_sand_seeds.c:618	test_a_tree_grows_wider_than_one_column
9	launcher/main/apps/sand/suite_sand_spawning.c:309	test_spawned_grains_use_the_full_range_of_shades
9	launcher/main/apps/sand/suite_sand_swatch.c:58	test_every_variant_stays_within_the_material_shade_span
9	launcher/main/apps/sand/suite_sand_two_core.c:230	test_two_core_step_does_not_leak_or_fabricate_mass
9	launcher/main/apps/sand/suite_sand_two_core.c:303	worst_row_deltas
9	launcher/main/apps/sand/tools/shading_palette.c:167	record
9	launcher/main/boot/boot_anim.c:327	draw_axes
9	launcher/main/boot/boot_anim.c:388	draw_stroke
9	launcher/main/gfx/gfx.c:929	draw_line
9	launcher/main/input/imu.c:67	imu_init
9	launcher/main/ui/ui.c:295	repaint_marked_canvases
9	launcher/test/heap_arena.c:234	arena_pool_scan
9	launcher/test/suites/suite_boot_anim.c:100	test_the_curve_keeps_away_from_the_axis_everywhere_else
9	launcher/test/suites/suite_boot_anim_perf.c:182	run_checkpoint
9	launcher/test/suites/suite_icons.c:107	assert_centred_within_a_pixel
9	launcher/test/suites/suite_ui_pointer_microui.c:275	list_frame
8	launcher/main/apps/cube/app_cube.c:597	cube_frame_band
8	launcher/main/apps/cube/suite_cube_band_perf.c:195	band_frame
8	launcher/main/apps/sand/app_sand.c:1733	count_occupied_in_block
8	launcher/main/apps/sand/app_sand.c:1514	draw_mode_label
8	launcher/main/apps/sand/app_sand.c:1335	row_paint_span
8	launcher/main/apps/sand/row_runs.c:50	absorb_overlapping
8	launcher/main/apps/sand/row_runs.c:6	row_runs_find
8	launcher/main/apps/sand/row_runs.c:29	row_runs_span_fallback
8	launcher/main/apps/sand/sand.c:1230	viscous_liquid_possible
8	launcher/main/apps/sand/sand_gas.c:780	equalise_gas_one_row_cell
8	launcher/main/apps/sand/sand_gas.c:648	find_nearest_empty
8	launcher/main/apps/sand/sand_gas.c:825	row_is_packed
8	launcher/main/apps/sand/sand_heal.c:52	sand_heal_step
8	launcher/main/apps/sand/suite_palette.c:224	check_tile_rects_never_overlap_and_stay_on_screen
8	launcher/main/apps/sand/suite_sand_colour_modes.c:227	diff_bounding_box
8	launcher/main/apps/sand/suite_sand_colour_modes.c:189	paint_full_frame_indexed
8	launcher/main/apps/sand/suite_sand_colour_modes.c:71	scene_mixed_flip
8	launcher/main/apps/sand/suite_sand_combustion.c:167	test_gas_drifts_against_tilted_gravity
8	launcher/main/apps/sand/suite_sand_combustion.c:135	test_gas_drifts_downward_when_the_board_is_inverted
8	launcher/main/apps/sand/suite_sand_combustion.c:103	test_gas_drifts_upward_under_ordinary_gravity
8	launcher/main/apps/sand/suite_sand_combustion.c:2212	test_oil_ignites_with_a_flame_sitting_directly_on_it
8	launcher/main/apps/sand/suite_sand_common.c:225	acid_tank
8	launcher/main/apps/sand/suite_sand_dirt.c:462	test_a_watered_bank_does_not_dry_back_to_one_flat_tone
8	launcher/main/apps/sand/suite_sand_dirt.c:964	test_water_percolates_diagonally_as_well_as_straight_down
8	launcher/main/apps/sand/suite_sand_dune_blast.c:645	count_occupied_outside_vessel
8	launcher/main/apps/sand/suite_sand_dune_blast.c:123	footprint_col_hit
8	launcher/main/apps/sand/suite_sand_dune_blast.c:105	footprint_row_hit
8	launcher/main/apps/sand/suite_sand_dune_blast.c:496	test_the_water_pool_scene_refills_its_own_cavity
8	launcher/main/apps/sand/suite_sand_extended_range.c:84	build_powder_sink_scene
8	launcher/main/apps/sand/suite_sand_extended_range.c:137	test_a_powder_lands_on_a_powder_but_sinks_in_a_liquid
8	launcher/main/apps/sand/suite_sand_extended_range.c:225	test_hot_gas_does_not_set_fire_to_anything
8	launcher/main/apps/sand/suite_sand_glass_thermal.c:55	hold_lava_under_a_pane
8	launcher/main/apps/sand/suite_sand_glass_thermal.c:608	pour_snow_until_wall_cracks
8	launcher/main/apps/sand/suite_sand_glass_thermal.c:719	test_a_crack_does_not_jump_to_a_separate_pane
8	launcher/main/apps/sand/suite_sand_glass_thermal.c:473	test_heat_arriving_at_frosted_glass_cracks_it
8	launcher/main/apps/sand/suite_sand_glass_thermal.c:352	test_snow_frosts_a_resting_pane
8	launcher/main/apps/sand/suite_sand_gunpowder.c:776	test_a_buried_lit_gunpowder_cell_is_not_smothered
8	launcher/main/apps/sand/suite_sand_gunpowder.c:96	test_gunpowder_palette_tones_are_distinct_and_moisture_darkens
8	launcher/main/apps/sand/suite_sand_heal.c:79	test_a_band_heals_again_no_sooner_than_the_minimum_gap
8	launcher/main/apps/sand/suite_sand_impulse.c:2604	airborne_bed_peak
8	launcher/main/apps/sand/suite_sand_impulse.c:2302	ricochet_nearest_candidate
8	launcher/main/apps/sand/suite_sand_impulse.c:357	test_a_blast_at_the_edge_stays_in_bounds
8	launcher/main/apps/sand/suite_sand_impulse.c:1853	test_a_chunk_thrown_into_a_closed_box_comes_to_rest
8	launcher/main/apps/sand/suite_sand_impulse.c:145	test_a_strong_close_blast_can_breach_a_wall
8	launcher/main/apps/sand/suite_sand_lava_burial.c:505	test_lava_is_not_boiled_by_its_own_conducted_heat
8	launcher/main/apps/sand/suite_sand_liquid_depth.c:2004	band_test_mark_wake_dirty
8	launcher/main/apps/sand/suite_sand_liquid_depth.c:2086	band_test_run
8	launcher/main/apps/sand/suite_sand_liquid_depth.c:1126	depth_test_find_full_row
8	launcher/main/apps/sand/suite_sand_liquid_depth.c:1835	flip_test_sweep_column
8	launcher/main/apps/sand/suite_sand_liquid_depth.c:2687	shadow_test_bearing
8	launcher/main/apps/sand/suite_sand_liquid_depth.c:2929	test_a_saturated_liquid_body_reads_the_same_shade_at_every_tilt_angle
8	launcher/main/apps/sand/suite_sand_materials.c:1016	build_dirt_stir_basin
8	launcher/main/apps/sand/suite_sand_materials.c:180	test_a_powder_still_holds_a_heap
8	launcher/main/apps/sand/suite_sand_materials.c:208	test_water_can_be_held_by_a_stone_basin
8	launcher/main/apps/sand/suite_sand_materials.c:150	test_water_finds_its_own_level
8	launcher/main/apps/sand/suite_sand_metal.c:790	acid_over
8	launcher/main/apps/sand/suite_sand_metal.c:1021	count_room_wall_stone
8	launcher/main/apps/sand/suite_sand_metal.c:94	count_smelted_cells
8	launcher/main/apps/sand/suite_sand_metal.c:358	test_dry_dirt_smelting_reaches_both_metal_and_stone
8	launcher/main/apps/sand/suite_sand_metal.c:200	test_watered_dirt_steaming_precedes_resolving_when_it_happens
8	launcher/main/apps/sand/suite_sand_perf.c:3227	test_acid_bubbles_still_fire_once_the_block_is_asleep
8	launcher/main/apps/sand/suite_sand_perf.c:3373	test_submerged_pile_settles_and_logs_the_pass_split
8	launcher/main/apps/sand/suite_sand_perf.c:2063	test_the_filling_basin_scene_fits_in_the_frame_budget
8	launcher/main/apps/sand/suite_sand_perf.c:1817	test_the_gas_ignition_vessel_logs_the_blast_stress
8	launcher/main/apps/sand/suite_sand_roots.c:397	test_a_canopy_waters_the_soil_through_its_own_roots
8	launcher/main/apps/sand/suite_sand_roots.c:585	test_a_root_eats_a_moist_neighbour_and_only_spends_its_own_moisture
8	launcher/main/apps/sand/suite_sand_roots.c:1738	test_every_material_has_a_palette_block
8	launcher/main/apps/sand/suite_sand_scenes.c:1675	census_wet_earth_paint
8	launcher/main/apps/sand/suite_sand_scenes.c:1090	test_the_boiler_scene_keeps_boiling_across_the_window
8	launcher/main/apps/sand/suite_sand_scenes.c:447	test_the_smoke_and_steam_scene_stays_a_gas_screen
8	launcher/main/apps/sand/suite_sand_scenes.c:1891	test_the_water_over_lava_scene_reaches_the_quench_cooloff_and_burst_paths_it_claims
8	launcher/main/apps/sand/suite_sand_scenes.c:1724	test_the_wet_earth_scene_keeps_percolating_across_the_window
8	launcher/main/apps/sand/suite_sand_seeds.c:71	test_two_falling_seeds_do_not_hold_each_other_up
8	launcher/main/apps/sand/suite_sand_seeds.c:901	update_limb_reach
8	launcher/main/apps/sand/suite_sand_spawning.c:378	test_an_emitter_wakes_a_sleeping_block
8	launcher/main/apps/sand/suite_sand_tone.c:246	test_stone_heats_up_next_to_lava
8	launcher/main/apps/sand/suite_sand_two_core.c:640	tc_run_zero_rng_and_hash
8	launcher/main/apps/sand/tools/colour_lever1_counters.c:33	build_scene_mixed_flip
8	launcher/main/apps/sand/tools/dump_reactions.c:612	adverb
8	launcher/main/apps/sand/tools/dump_reactions.c:698	adverb_child
8	launcher/main/apps/sand/tools/dump_reactions.c:1269	emit_temperature
8	launcher/main/apps/sand/tools/dump_reactions.c:305	field_docs_offsets_are_sound
8	launcher/main/apps/sand/tools/grid_fingerprint.c:158	scene_lava_quench
8	launcher/main/apps/sand/tools/shading_palette.c:738	group_max_error
8	launcher/main/apps/sand/tools/shading_palette.c:106	group_of
8	launcher/main/gfx/gfx.c:1042	gfx_fill_rect_blend
8	launcher/main/gfx/gfx.c:2506	gfx_mode_enter
8	launcher/main/input/button_fsm.c:17	button_fsm_update
8	launcher/test/heap_arena.c:290	arena_pool_release
7	launcher/main/apps/cube/app_cube.c:640	cube_frame
7	launcher/main/apps/sand/app_sand.c:342	apply_gfx_enter_indexed
7	launcher/main/apps/sand/material_palette.c:651	material_wood_leaf_top5
7	launcher/main/apps/sand/sand.c:813	build_sweep_tables
7	launcher/main/apps/sand/sand.c:852	dest_rows_full
7	launcher/main/apps/sand/sand.c:423	sand_add_emitter
7	launcher/main/apps/sand/sand.c:886	step_one_grain
7	launcher/main/apps/sand/sand.c:1380	sweep_guard_row
7	launcher/main/apps/sand/sand_gas.c:230	gas_walk_once
7	launcher/main/apps/sand/sand_impulse.c:252	displace_disc
7	launcher/main/apps/sand/sand_reactions.c:2109	fill_burn_plan
7	launcher/main/apps/sand/sand_reactions.c:1026	gas_ignite_confined
7	launcher/main/apps/sand/sand_ui.c:87	sand_ui_tile_clicked
7	launcher/main/apps/sand/suite_sand_combustion.c:621	build_confined_gas_pocket
7	launcher/main/apps/sand/suite_sand_combustion.c:274	build_sealed_gas_pocket
7	launcher/main/apps/sand/suite_sand_combustion.c:1159	snow_cover_ice_progress
7	launcher/main/apps/sand/suite_sand_combustion.c:1628	test_a_fire_buried_on_all_four_sides_goes_out
7	launcher/main/apps/sand/suite_sand_combustion.c:1069	test_cold_conducts_deep_into_a_slab
7	launcher/main/apps/sand/suite_sand_common.c:265	count_tree_body
7	launcher/main/apps/sand/suite_sand_common.c:279	count_tree_body_or_root
7	launcher/main/apps/sand/suite_sand_common.c:138	mass_held_by
7	launcher/main/apps/sand/suite_sand_common.c:96	mass_of
7	launcher/main/apps/sand/suite_sand_dune_blast.c:609	build_dune_in_a_vessel_scene
7	launcher/main/apps/sand/suite_sand_glass_thermal.c:508	test_heat_arriving_at_resting_glass_only_warms_it
7	launcher/main/apps/sand/suite_sand_gunpowder.c:462	test_a_lit_two_by_two_of_gunpowder_detonates
7	launcher/main/apps/sand/suite_sand_gunpowder.c:1052	test_damp_gunpowder_ignites_less_readily_than_dry
7	launcher/main/apps/sand/suite_sand_impulse.c:2775	ejecta_water_total
7	launcher/main/apps/sand/suite_sand_impulse.c:2326	ricochet_match_lineages
7	launcher/main/apps/sand/suite_sand_impulse.c:2032	test_a_blast_in_a_packed_bed_opens_a_cavity_and_reaches_beyond_the_radius
7	launcher/main/apps/sand/suite_sand_impulse.c:231	test_a_shattered_pane_flies_the_way_it_was_pushed
7	launcher/main/apps/sand/suite_sand_impulse.c:2847	test_a_struck_water_cell_is_handed_impulse_in_a_backward_cone_from_the_mover
7	launcher/main/apps/sand/suite_sand_liquid_depth.c:2046	band_test_is_jump
7	launcher/main/apps/sand/suite_sand_liquid_depth.c:2024	band_test_walk_dirty_rows
7	launcher/main/apps/sand/suite_sand_liquid_depth.c:2271	flash_test_frame_reset
7	launcher/main/apps/sand/suite_sand_liquid_depth.c:1813	flip_test_step
7	launcher/main/apps/sand/suite_sand_liquid_depth.c:786	mirror_debounce_decide
7	launcher/main/apps/sand/suite_sand_liquid_depth.c:34	test_a_liquid_body_paints_flat_inside
7	launcher/main/apps/sand/suite_sand_liquid_depth.c:1571	wake_test_row_carries_liquid
7	launcher/main/apps/sand/suite_sand_liquid_depth.c:1599	wake_test_walk_dirty_rows
7	launcher/main/apps/sand/suite_sand_locality.c:448	test_water_crosses_a_block_boundary_sideways
7	launcher/main/apps/sand/suite_sand_materials.c:1049	count_dirt_movement
7	launcher/main/apps/sand/suite_sand_materials.c:390	mass_in_basin
7	launcher/main/apps/sand/suite_sand_materials.c:691	material_variant_sum_in_columns
7	launcher/main/apps/sand/suite_sand_materials.c:714	settled_surface_slope_q10
7	launcher/main/apps/sand/suite_sand_materials.c:457	test_a_tipped_basin_keeps_its_sand
7	launcher/main/apps/sand/suite_sand_metal.c:1041	test_a_rained_acid_cell_keeps_dissolving_after_the_collapse
7	launcher/main/apps/sand/suite_sand_metal.c:305	test_wet_dirt_can_spoil_into_sand_instead_of_smelting
7	launcher/main/apps/sand/suite_sand_palette256.c:214	check_settled_cell_maps_and_expands
7	launcher/main/apps/sand/suite_sand_perf.c:621	settled_pool_total_mass
7	launcher/main/apps/sand/suite_sand_perf.c:3692	test_present_cost_at_40_mhz_80_mhz_and_80_mhz_with_heal_on_a_real_pour
7	launcher/main/apps/sand/suite_sand_perf.c:641	test_turning_a_settled_pool_to_landscape_fits_in_the_frame_budget
7	launcher/main/apps/sand/suite_sand_perf.c:3306	water_slope_water_mass
7	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1055	acid_water_contest_count
7	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1367	test_oil_trapped_under_water_floats_to_the_surface
7	launcher/main/apps/sand/suite_sand_reaction_encoding.c:672	test_the_dilution_split_favours_neither_side
7	launcher/main/apps/sand/suite_sand_roots.c:1620	sand_shade_histogram
7	launcher/main/apps/sand/suite_sand_scenes.c:964	build_campfire_scene
7	launcher/main/apps/sand/suite_sand_scenes.c:1311	build_plant_bed_scene
7	launcher/main/apps/sand/suite_sand_scenes.c:503	build_thermal_shock_ring
7	launcher/main/apps/sand/suite_sand_scenes.c:2501	count_fire_on_scene
7	launcher/main/apps/sand/suite_sand_scenes.c:2389	filling_basin_pool_mass
7	launcher/main/apps/sand/suite_sand_scenes.c:2406	filling_basin_run_reach
7	launcher/main/apps/sand/suite_sand_scenes.c:3034	landscape_material_count
7	launcher/main/apps/sand/suite_sand_scenes.c:2457	note_greenery_cell
7	launcher/main/apps/sand/suite_sand_scenes.c:3444	test_pouring_water_over_the_slope_reaches_the_floor
7	launcher/main/apps/sand/suite_sand_scenes.c:3385	water_slope_total_water_mass
7	launcher/main/apps/sand/suite_sand_seeds.c:115	test_a_brushful_of_seeds_does_not_hang_in_the_air
7	launcher/main/apps/sand/suite_sand_seeds.c:1061	test_a_leaf_neither_spreads_nor_falls
7	launcher/main/apps/sand/suite_sand_spawning.c:416	test_emitted_water_produces_a_continuing_stream
7	launcher/main/apps/sand/suite_sand_tone.c:722	test_cullet_never_dresses_as_beach
7	launcher/main/apps/sand/suite_sand_two_core.c:159	tc_run_gas_walk_and_hash
7	launcher/main/apps/sand/suite_tilt.c:122	test_noise_is_attenuated_when_the_board_is_still
7	launcher/main/apps/sand/tools/dump_reactions.c:1337	emit_wet
7	launcher/main/apps/sand/tools/grid_fingerprint.c:122	scene_dry_fall
7	launcher/main/apps/sand/tools/grid_fingerprint.c:249	scene_wet_earth
7	launcher/main/apps/sand/tools/shading_palette.c:798	palette_distinct
7	launcher/main/apps/sand/tools/shading_palette.c:333	scene_glass
7	launcher/main/apps/sand/tools/shading_palette.c:1381	write_swatches
7	launcher/main/boot/boot_anim.c:425	draw_heads
7	launcher/main/gfx/gfx.c:1646	gfx_set_leaf_overlay
7	launcher/main/gfx/gfx.c:2144	run_present_indexed
7	launcher/main/gfx/gfx.c:1939	send_indexed_rows
7	launcher/main/input/buttons.c:85	pmu_init
7	launcher/main/ui/ui_build.c:415	ui_slider_int
7	launcher/test/heap_arena.c:157	arena_pool_effective_cap
7	launcher/test/suites/suite_gfx_color.c:270	check_covers_both_at_cell
7	launcher/test/suites/suite_gfx_dirty.c:496	test_band_extent_follows_a_moving_box_across_several_frames
7	launcher/test/suites/suite_gfx_heal.c:124	test_rolling_reaches_every_row_and_wraps
7	launcher/test/suites/suite_icons.c:220	test_blocks_matches_the_artworks_actual_run_count
7	launcher/tools/gfx_palette_gen.c:71	gfx_palette_gen_build_index_map
6	launcher/components/small3dlib/include/small3dlib.h:1412	S3L_asin
6	launcher/main/apps/cube/suite_cube_band_perf.c:419	test_cube_orientation_and_fps_sweep
6	launcher/main/apps/diagnostics/app_diagnostics.c:141	diagnostics_frame
6	launcher/main/apps/diagnostics/app_diagnostics.c:85	draw_toggles_page
6	launcher/main/apps/sand/app_sand.c:1752	count_awake
6	launcher/main/apps/sand/app_sand.c:1497	gravity_quarter_turn
6	launcher/main/apps/sand/app_sand.c:1768	track_pour_split
6	launcher/main/apps/sand/material_palette.c:508	root_shade
6	launcher/main/apps/sand/sand.c:585	sand_gravity_direction_dithered
6	launcher/main/apps/sand/sand.c:548	sand_load_above
6	launcher/main/apps/sand/sand.c:331	try_spawn_one
6	launcher/main/apps/sand/sand_heal.c:29	band_due
6	launcher/main/apps/sand/sand_impulse.c:44	disc_count_walk
6	launcher/main/apps/sand/sand_impulse.c:406	impulse_index_still_tracked
6	launcher/main/apps/sand/sand_liquid.c:427	mark_liquid_neighbourhoods_range
6	launcher/main/apps/sand/sand_liquid.c:316	rays_blocked
6	launcher/main/apps/sand/sand_reactions.c:1094	emit_into_empty_neighbor
6	launcher/main/apps/sand/sand_reactions.c:1719	step_one_condensing_cell
6	launcher/main/apps/sand/sand_reactions.c:126	touches_air
6	launcher/main/apps/sand/suite_sand_combustion.c:1281	note_crust_face_cell
6	launcher/main/apps/sand/suite_sand_combustion.c:1409	test_a_snowbank_crusts_on_its_faces_and_thickens_slowly_inward
6	launcher/main/apps/sand/suite_sand_combustion.c:398	test_gas_grain_count_is_conserved
6	launcher/main/apps/sand/suite_sand_combustion.c:208	test_gas_is_blocked_by_a_stone_ceiling
6	launcher/main/apps/sand/suite_sand_common.c:327	count_awake_blocks
6	launcher/main/apps/sand/suite_sand_common.c:125	count_cells_of
6	launcher/main/apps/sand/suite_sand_common.c:110	count_of
6	launcher/main/apps/sand/suite_sand_common.c:169	first_row_holding
6	launcher/main/apps/sand/suite_sand_common.c:155	liquid_mass_of
6	launcher/main/apps/sand/suite_sand_common.c:34	load
6	launcher/main/apps/sand/suite_sand_common.c:315	region_has_root
6	launcher/main/apps/sand/suite_sand_crossflow.c:78	run_crossflow_seam_trial
6	launcher/main/apps/sand/suite_sand_dirt.c:99	clear_material
6	launcher/main/apps/sand/suite_sand_dirt.c:257	first_dirt_tone_in_columns
6	launcher/main/apps/sand/suite_sand_dirt.c:413	grid_has_wet_dirt
6	launcher/main/apps/sand/suite_sand_dirt.c:893	keep_submerged
6	launcher/main/apps/sand/suite_sand_dirt.c:721	tally_cullet_shades
6	launcher/main/apps/sand/suite_sand_dirt.c:428	tally_dirt_tones
6	launcher/main/apps/sand/suite_sand_dirt.c:852	test_painted_sand_stays_out_of_the_cullet_band
6	launcher/main/apps/sand/suite_sand_dune_blast.c:467	count_material_on_scene
6	launcher/main/apps/sand/suite_sand_dune_blast.c:887	mark_seen_bands
6	launcher/main/apps/sand/suite_sand_dune_blast.c:630	material_bbox
6	launcher/main/apps/sand/suite_sand_dune_blast.c:232	record_footprint
6	launcher/main/apps/sand/suite_sand_foam.c:354	assert_foam_never_stalls
6	launcher/main/apps/sand/suite_sand_foam.c:331	assert_foam_not_degenerate
6	launcher/main/apps/sand/suite_sand_gas_rows.c:177	test_tilted_and_shaken_boards_leave_no_gas_stranded
6	launcher/main/apps/sand/suite_sand_glass_thermal.c:40	hottest_glass
6	launcher/main/apps/sand/suite_sand_gunpowder.c:44	count_cells_gunpowder
6	launcher/main/apps/sand/suite_sand_gunpowder.c:275	test_gunpowder_is_conserved_under_every_gravity
6	launcher/main/apps/sand/suite_sand_icons.c:191	icon_is_left_right_symmetric
6	launcher/main/apps/sand/suite_sand_icons.c:203	icon_is_top_bottom_symmetric
6	launcher/main/apps/sand/suite_sand_icons.c:146	test_every_icon_matches_the_artwork_it_replaced
6	launcher/main/apps/sand/suite_sand_impulse.c:2589	airborne_sand_count
6	launcher/main/apps/sand/suite_sand_impulse.c:2474	ejecta_count_material
6	launcher/main/apps/sand/suite_sand_impulse.c:1100	plow_build
6	launcher/main/apps/sand/suite_sand_impulse.c:1129	plow_mover_x
6	launcher/main/apps/sand/suite_sand_impulse.c:2910	plow_mover_x_material
6	launcher/main/apps/sand/suite_sand_impulse.c:2085	test_a_blast_queues_impulses_on_every_side_of_the_centre
6	launcher/main/apps/sand/suite_sand_impulse.c:1970	test_a_chunk_thrown_into_a_brush_drawn_wall_conserves_itself_and_settles
6	launcher/main/apps/sand/suite_sand_lava_burial.c:254	check_cover_combo
6	launcher/main/apps/sand/suite_sand_lava_burial.c:323	test_a_wide_pool_under_a_crust_bursts
6	launcher/main/apps/sand/suite_sand_lava_burial.c:379	test_a_wide_pool_under_a_sideways_crust_bursts
6	launcher/main/apps/sand/suite_sand_liquid_depth.c:2073	band_test_count_jumps
6	launcher/main/apps/sand/suite_sand_liquid_depth.c:1867	flip_test_run
6	launcher/main/apps/sand/suite_sand_liquid_depth.c:1558	local_depth_mark_occupancy_dirty
6	launcher/main/apps/sand/suite_sand_liquid_depth.c:2519	tremor_test_run
6	launcher/main/apps/sand/suite_sand_locality.c:626	occupied_columns
6	launcher/main/apps/sand/suite_sand_locality.c:392	test_water_falling_into_the_next_block_down_still_spreads
6	launcher/main/apps/sand/suite_sand_materials.c:351	build_full_basin
6	launcher/main/apps/sand/suite_sand_materials.c:372	material_in_basin
6	launcher/main/apps/sand/suite_sand_motion.c:596	centre_of_mass_x
6	launcher/main/apps/sand/suite_sand_perf.c:3146	band_has_acid
6	launcher/main/apps/sand/suite_sand_perf.c:2614	build_falling_sand_present_scene
6	launcher/main/apps/sand/suite_sand_perf.c:310	build_full_size_step_scene
6	launcher/main/apps/sand/suite_sand_perf.c:1260	log_mixed_scene_hashes
6	launcher/main/apps/sand/suite_sand_perf.c:2852	mirror_row_window
6	launcher/main/apps/sand/suite_sand_perf.c:855	test_pouring_water_onto_a_plant_bed_costs_more_than_steady_growth
6	launcher/main/apps/sand/suite_sand_perf.c:1527	test_the_lava_stress_scene_fits_in_the_frame_budget
6	launcher/main/apps/sand/suite_sand_perf.c:2124	test_the_snowfall_scene_fits_in_the_frame_budget
6	launcher/main/apps/sand/suite_sand_perf.c:3293	water_slope_liquid_near_blocks
6	launcher/main/apps/sand/suite_sand_reaction_encoding.c:542	acid_fizz_fixture
6	launcher/main/apps/sand/suite_sand_reaction_encoding.c:1242	drag_test_build_scene
6	launcher/main/apps/sand/suite_sand_reaction_encoding.c:646	test_acid_and_water_dilute_each_other
6	launcher/main/apps/sand/suite_sand_reaction_encoding.c:304	test_ice_cracks_hot_glass_and_stays_where_it_is_put
6	launcher/main/apps/sand/suite_sand_reaction_encoding.c:366	test_snow_floats_on_water
6	launcher/main/apps/sand/suite_sand_roots.c:1354	distinct_hash_colours
6	launcher/main/apps/sand/suite_sand_roots.c:270	measure_root_reach
6	launcher/main/apps/sand/suite_sand_roots.c:441	test_a_rooted_collar_survives_the_bed_shifting_away
6	launcher/main/apps/sand/suite_sand_roots.c:1786	test_ice_is_its_own_colour
6	launcher/main/apps/sand/suite_sand_roots.c:1509	test_steam_melts_ice_and_plain_gas_does_not
6	launcher/main/apps/sand/suite_sand_roots.c:541	total_soil_moisture
6	launcher/main/apps/sand/suite_sand_scenes.c:3169	build_captured_water_slope_scene
6	launcher/main/apps/sand/suite_sand_scenes.c:1404	build_dry_plant_heap_scene
6	launcher/main/apps/sand/suite_sand_scenes.c:1388	build_plant_pour_scene
6	launcher/main/apps/sand/suite_sand_scenes.c:433	build_smoke_and_steam_scene
6	launcher/main/apps/sand/suite_sand_scenes.c:1869	build_water_over_lava_scene
6	launcher/main/apps/sand/suite_sand_scenes.c:2475	count_greenery
6	launcher/main/apps/sand/suite_sand_scenes.c:660	count_new_cullet
6	launcher/main/apps/sand/suite_sand_scenes.c:1545	filling_basin_pour
6	launcher/main/apps/sand/suite_sand_scenes.c:3022	landscape_front_column
6	launcher/main/apps/sand/suite_sand_scenes.c:2424	note_snowfall_cell
6	launcher/main/apps/sand/suite_sand_scenes.c:1340	plant_bed_rain
6	launcher/main/apps/sand/suite_sand_scenes.c:1460	plant_ruin_pour_side
6	launcher/main/apps/sand/suite_sand_scenes.c:2439	snowfall_census
6	launcher/main/apps/sand/suite_sand_scenes.c:1592	snowfall_drift
6	launcher/main/apps/sand/suite_sand_scenes.c:2712	test_the_filling_basin_scene_runs_from_the_lip_to_the_pool
6	launcher/main/apps/sand/suite_sand_seeds.c:1426	board_has_leaf
6	launcher/main/apps/sand/suite_sand_seeds.c:983	board_has_plant
6	launcher/main/apps/sand/suite_sand_seeds.c:1202	count_plant_cells
6	launcher/main/apps/sand/suite_sand_seeds.c:817	note_wood_row_width
6	launcher/main/apps/sand/suite_sand_seeds.c:1123	test_a_leaf_drains_standing_water_into_the_soil
6	launcher/main/apps/sand/suite_sand_seeds.c:913	test_a_limb_travels_outward_instead_of_climbing
6	launcher/main/apps/sand/suite_sand_seeds.c:659	test_a_plant_drains_standing_water_into_the_soil
6	launcher/main/apps/sand/suite_sand_seeds.c:1169	test_a_plant_on_wet_soil_grows_upward
6	launcher/main/apps/sand/suite_sand_seeds.c:371	test_the_fall_flag_is_never_clear_while_a_plant_can_move
6	launcher/main/apps/sand/suite_sand_seeds.c:442	touches_any_neighbor
6	launcher/main/apps/sand/suite_sand_spawning.c:105	test_grains_are_never_created_or_destroyed
6	launcher/main/apps/sand/suite_sand_swatch.c:102	test_a_multi_shade_material_uses_more_than_one_variant
6	launcher/main/apps/sand/suite_sand_swatch.c:122	test_every_brush_spec_stays_in_range_across_the_whole_grid
6	launcher/main/apps/sand/suite_sand_swatch.c:81	test_gunpowder_and_extended_cells_yield_a_uniform_swatch
6	launcher/main/apps/sand/suite_sand_tone.c:896	test_dune_sand_never_glints
6	launcher/main/apps/sand/suite_sand_two_core.c:277	count_occupied_per_row
6	launcher/main/apps/sand/suite_sand_two_core.c:44	tc_build_scattered_scene
